evaluation_title,dataset_id,random_policy,breakdown_type,breakdown_value,model_id,model_title,num_trials_represented,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> blur -> noise,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,213,0.5,91,0,1,121,0.9953051643192489,0.9959016393442623,1.0,0.9918032786885246,0.9958847736625515,1.0,1.0,0.0,0.00819672131147541,0.004700072319122152
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> blur -> resize,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,208,0.5,109,0,0,99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0013339548275815166
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> crop -> blur,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,238,0.5,123,0,2,113,0.9915966386554622,0.991304347826087,1.0,0.9826086956521739,0.9912280701754386,0.9990809473312123,0.9990909307251135,0.0,0.017391304347826087,0.00898448031779415
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> crop -> jpeg,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,219,0.5,94,0,4,121,0.9817351598173516,0.984,1.0,0.968,0.983739837398374,0.9995744680851063,0.9996839838709679,0.0,0.032,0.01637718158970561
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> crop -> noise,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,234,0.5,121,2,7,104,0.9615384615384616,0.9603383871676554,0.9811320754716981,0.9369369369369369,0.9585253456221198,0.998168900607925,0.9979473153525125,0.016260162601626018,0.06306306306306306,0.02280750400889155
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> crop -> resize,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,233,0.5,120,2,2,109,0.9828326180257511,0.9827942696795156,0.9819819819819819,0.9819819819819819,0.9819819819819819,0.9974892925712597,0.9977068055293952,0.01639344262295082,0.018018018018018018,0.013660160498797773
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> jpeg -> blur,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,198,0.5,89,3,0,106,0.9848484848484849,0.9836956521739131,0.9724770642201835,1.0,0.986046511627907,0.9937448728465956,0.992523929586336,0.03260869565217391,0.0,0.01255639979749885
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> jpeg -> crop,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,206,0.5,98,1,3,104,0.9805825242718447,0.9809308033607099,0.9904761904761905,0.9719626168224299,0.9811320754716981,0.998772774473709,0.9988391347202926,0.010101010101010102,0.028037383177570093,0.017243466186812103
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> jpeg -> noise,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,213,0.5,101,2,3,107,0.9765258215962441,0.9766548984995587,0.981651376146789,0.9727272727272728,0.9771689497716894,0.9989408649602824,0.9990372407455901,0.019417475728155338,0.02727272727272727,0.013538384457221673
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> jpeg -> resize,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,216,0.5,102,1,1,112,0.9907407407407407,0.9907208523068992,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.9987112294870694,0.9987573792177998,0.009708737864077669,0.008849557522123894,0.007708150936978747
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> noise -> blur,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,231,0.5,125,1,6,99,0.9696969696969697,0.9674603174603175,0.99,0.9428571428571428,0.9658536585365853,0.9993953136810281,0.9992705852622814,0.007936507936507936,0.05714285714285714,0.013663568157415694
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> noise -> crop,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,195,0.5,106,3,2,84,0.9743589743589743,0.9746106251333475,0.9655172413793104,0.9767441860465116,0.9710982658959537,0.998399829315127,0.9980866812586701,0.027522935779816515,0.023255813953488372,0.015884608860717814
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> noise -> jpeg,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,210,0.5,113,1,3,93,0.9809523809523809,0.9799890350877193,0.9893617021276596,0.96875,0.9789473684210527,0.9996345029239766,0.9995692588987347,0.008771929824561403,0.03125,0.008714480193894175
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> noise -> resize,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,206,0.5,100,0,2,104,0.9902912621359223,0.9905660377358491,1.0,0.9811320754716981,0.9904761904761905,1.0,1.0,0.0,0.018867924528301886,0.009903473947920826
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> resize -> blur,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,233,0.5,126,1,1,105,0.9914163090128756,0.9913460109939087,0.9905660377358491,0.9905660377358491,0.9905660377358491,0.9984400534838805,0.9979714816813621,0.007874015748031496,0.009433962264150943,0.009520898241742638
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> resize -> crop,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,206,0.5,108,0,2,96,0.9902912621359223,0.9897959183673469,1.0,0.9795918367346939,0.9896907216494846,0.9999055177626606,0.9998969284683571,0.0,0.02040816326530612,0.008039992583950327
