model_id,model_title,architecture_override,evaluation_title,checkpoint_hash,split,transform,severity,seed,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,noise,0.05,42.0,5099,0.5,2596,0,1063,1440,0.7915277505393215,0.7876548142229325,1.0,0.575309628445865,0.7304083185391833,0.9995735471825181,0.9995651210910975,0.0,0.424690371554135,0.15743684821852746
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.05,42.0,5099,0.5,2585,11,8,2495,0.9962737791723868,0.9962832736309648,0.9956105347166799,0.9968038353975229,0.9962068277101218,0.9998276336500975,0.9998370604637263,0.00423728813559322,0.0031961646024770275,0.0036352371223656046
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,noise,0.1,42.0,5099,0.5,2596,0,2200,303,0.5685428515395176,0.5605273671594087,1.0,0.12105473431881741,0.21596578759800428,0.9971848881496287,0.9971449523911315,0.0,0.8789452656811826,0.38026293630602276
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.1,42.0,5099,0.5,2588,8,21,2482,0.9943126103157481,0.9942642019099424,0.9967871485943776,0.9916100679184978,0.9941918686160625,0.9997152877256076,0.99971748904414,0.0030816640986132513,0.008389932081502197,0.005332195646317282
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,colour,-0.2,,5099,0.5,2588,8,10,2493,0.9964698960580506,0.9964615650741453,0.9968012794882047,0.9960047942469037,0.9964028776978417,0.9998842683079227,0.9998772311290712,0.0030816640986132513,0.003995205753096284,0.0029608947224493394
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,colour,-0.2,,5099,0.5,2586,10,5,2498,0.9970582467150422,0.9970751585000927,0.9960127591706539,0.9980023971234518,0.9970065855118739,0.9999042751163935,0.9999028619423075,0.003852080123266564,0.001997602876548142,0.002217429326437365
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,colour,0.2,,5099,0.5,2593,3,33,2470,0.9929397921161012,0.9928300984889011,0.9987868985038415,0.9868158210147823,0.9927652733118971,0.9998637998038717,0.9998576654547786,0.0011556240369799693,0.013184178985217739,0.005283077460052889
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,colour,0.2,,5099,0.5,2590,6,15,2488,0.995881545401059,0.9958479716481978,0.9975942261427426,0.9940071913703555,0.9957974784870922,0.9998758038889541,0.999873494213345,0.0023112480739599386,0.0059928086296444265,0.0033136082873122716
sid_a_clean,SID A — EfficientNet clean training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,fa2f40fd4c4e35cc577ce44c59c82467a942a920cd2a3f4362140968689efad3,val,crop,0.8,,5099,0.5,2594,2,15,2488,0.9966660129437145,0.9966183876728512,0.9991967871485944,0.9940071913703555,0.9965952333266573,0.9998871923799298,0.999894333695222,0.0007704160246533128,0.0059928086296444265,0.002459361453238722
sid_b_robust,SID B — EfficientNet robustness training,efficientnet_b0,Single-transform robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,crop,0.8,,5099,0.5,2594,2,9,2494,0.9978427142576975,0.9978169493987801,0.999198717948718,0.9964043148222134,0.9977995599119824,0.9999267443012915,0.9999262299987417,0.0007704160246533128,0.003595685177786656,0.0021460456629426297
