model_id,model_title,architecture_override,evaluation_title,checkpoint_hash,split,transform,severity,seed,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.05,42.0,14724,0.5,7261,0,7463,0,0.49314045096441184,0.5,0.0,0.0,0.0,0.5917602909514048,0.6016928725340588,0.0,1.0,0.5050707317426208
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,noise,0.05,42.0,14724,0.5,6848,413,231,7232,0.9562618853572399,0.956084041137398,0.9459777632439503,0.9690473000133994,0.9573735769128938,0.9927088127716622,0.9930352890897728,0.0568792177386035,0.030952699986600562,0.03324522585625408
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,noise,0.1,42.0,14724,0.5,7261,0,7463,0,0.49314045096441184,0.5,0.0,0.0,0.0,0.562773355393471,0.5738331597684531,0.0,1.0,0.5052566828587872
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,noise,0.1,42.0,14724,0.5,6669,592,461,7002,0.9284841075794621,0.9283485624522376,0.9220437187253094,0.9382285943990353,0.9300657501494322,0.979838451247243,0.9811660900582186,0.08153146949455997,0.06177140560096476,0.054848312334585994
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,colour,-0.2,,14724,0.5,7260,1,7459,4,0.4933441999456669,0.5001991277060482,0.8,0.0005359774889454643,0.0010712372790573112,0.5577328436408949,0.5588912805001092,0.0001377220768489189,0.9994640225110545,0.5016557550452302
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,colour,-0.2,,14724,0.5,7102,159,477,6986,0.9568052159739201,0.9570934371121377,0.9777466759972009,0.9360846844432534,0.9564622124863089,0.9936637879498552,0.993951782474445,0.021897810218978103,0.06391531555674662,0.031706262330421814
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,colour,0.2,,14724,0.5,7259,2,7434,29,0.4949741917957077,0.5018051963205784,0.9354838709677419,0.0038858367948546163,0.00773952495329597,0.6438574726535498,0.6473855140299662,0.0002754441536978378,0.9961141632051453,0.4904515064317739
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,colour,0.2,,14724,0.5,6565,696,124,7339,0.9443086117902744,0.9437650661779216,0.9133789670192906,0.9833846978426906,0.9470899470899471,0.9923475852769176,0.9923539148430356,0.09585456548684754,0.016615302157309393,0.04076383900816316
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,val,crop,0.8,,14724,0.5,7257,4,7451,12,0.4936837815810921,0.5005285220797203,0.75,0.001607932466836393,0.003208985158443642,0.5375450994589421,0.5460808418290757,0.0005508883073956756,0.9983920675331636,0.49289954304097033
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,val,crop,0.8,,14724,0.5,6936,325,429,7034,0.9487910893778865,0.9488783696673502,0.9558363908139693,0.942516414310599,0.9491296721090271,0.9896766480140571,0.9900811477400275,0.04475967497589864,0.05748358568940105,0.037403953257458995
