model_id,model_title,architecture_override,evaluation_title,checkpoint_hash,split,transform,severity,seed,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,noise,0.05,42.0,7438,0.5,3715,4,1738,1981,0.7657972573272385,0.7657972573272385,0.9979848866498741,0.5326700726001613,0.6946002805049089,0.982766562641598,0.9846706583608071,0.0010755579456843238,0.46732992739983864,0.19559298862624777
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,noise,0.05,42.0,7438,0.5,3694,25,1620,2099,0.7788383974186609,0.778838397418661,0.9882297551789078,0.5643990319978489,0.7184665411603628,0.9727693542046716,0.9726888608166387,0.006722237160527024,0.4356009680021511,0.1752279164283142
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,noise,0.1,42.0,7438,0.5,3719,0,2004,1715,0.7305727346060769,0.7305727346060769,1.0,0.4611454692121538,0.6312108943687891,0.9811196054995744,0.9844539640274532,0.0,0.5388545307878462,0.2261565560633764
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,noise,0.1,42.0,7438,0.5,544,3175,1855,1864,0.32374294165098144,0.32374294165098144,0.3699146656082556,0.5012100026888948,0.42566796072162594,0.1446116795499604,0.33304681014009135,0.8537241193869319,0.4987899973111051,0.617652442431798
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,colour,-0.2,,7438,0.5,3703,16,1661,2058,0.7745361656359236,0.7745361656359236,0.9922854387656702,0.5533745630545845,0.7105126877265665,0.9721932554071983,0.9736235095718883,0.004302231782737295,0.44662543694541545,0.18409133447415757
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,colour,-0.2,,7438,0.5,3674,45,1629,2090,0.7749394998655552,0.7749394998655552,0.9789227166276346,0.5619790266200592,0.7140416809019474,0.9577617202448911,0.9583063668944725,0.012100026888948642,0.43802097337994084,0.17883467871997746
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,colour,0.2,,7438,0.5,3705,14,2043,1676,0.7234471632159183,0.7234471632159183,0.991715976331361,0.45065877924173164,0.6197078942503236,0.9595239260670317,0.9618685230665063,0.003764452809895133,0.5493412207582683,0.23213491885716192
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,colour,0.2,,7438,0.5,3664,55,1551,2168,0.784081742403872,0.784081742403872,0.9752586594691858,0.5829524065609034,0.7297206327835746,0.9523187145130407,0.9550084476680194,0.014788921753159451,0.41704759343909653,0.1732181486399669
old_sid_b,Old SID B - SID-only robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,test,crop,0.8,,7438,0.5,3699,20,1998,1721,0.7286905082011293,0.7286905082011293,0.9885123492245835,0.46275880613068027,0.6304029304029304,0.9521310919754601,0.9545506432582185,0.005377789728421619,0.5372411938693197,0.23074649077694223
mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0,Single-transform robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,test,crop,0.8,,7438,0.5,3641,78,1801,1918,0.7473783275073944,0.7473783275073944,0.9609218436873748,0.5157300349556332,0.6712160979877515,0.9225559959282654,0.9267400047937001,0.020973379940844313,0.48426996504436676,0.20523088084397242
